,id,index_right,cluster,sqkm,precipitation prc_mean,SGC yld Irrigation High_mean,YAM yld Rain-fed Low_mean,CAS yld Rain-fed Low_mean,SGC yld Rain-fed High_mean,SGC evt Irrigation Low_mean,PTS evt Rain-fed Low_mean,RCP yld Irrigation Low_mean,YAM cwd Rain-fed High_mean,CON cwd Rain-fed High_mean,CON evt Irrigation Low_mean,CAS evt Rain-fed High_mean,PTS yld Rain-fed High_mean,PTS evt Irrigation High_mean,RCP yld Rain-fed High_mean,SGC yld Rain-fed Low_mean,RCP evt Rain-fed Low_mean,YAM yld Irrigation High_mean,SGC yld Irrigation Low_mean,CON yld Irrigation High_mean,CON yld Irrigation Low_mean,YAM evt Irrigation High_mean,CAS evt Irrigation Low_mean,RCP cwd Rain-fed Low_mean,SGC cwd Irrigation Low_mean,RCP yld Rain-fed Low_mean,CON cwd Rain-fed Low_mean,RCP evt Irrigation High_mean,PTS evt Rain-fed High_mean,YAM evt Rain-fed High_mean,PTS cwd Rain-fed High_mean,YAM evt Rain-fed Low_mean,PTS evt Irrigation Low_mean,CAS cwd Irrigation Low_mean,CAS yld Rain-fed High_mean,CON yld Rain-fed Low_mean,PTS cwd Irrigation High_mean,CAS evt Irrigation High_mean,CON cwd Irrigation Low_mean,PTS cwd Rain-fed Low_mean,SGC evt Rain-fed Low_mean,CON evt Rain-fed High_mean,SGC cwd Rain-fed Low_mean,RCP cwd Irrigation High_mean,SGC cwd Irrigation High_mean,CAS yld Irrigation Low_mean,CAS evt Rain-fed Low_mean,YAM yld Irrigation Low_mean,YAM cwd Rain-fed Low_mean,PTS yld Rain-fed Low_mean,PTS cwd Irrigation Low_mean,CON yld Rain-fed High_mean,PTS yld Irrigation High_mean,SGC evt Irrigation High_mean,CON evt Rain-fed Low_mean,RCP yld Irrigation High_mean,YAM cwd Irrigation High_mean,YAM evt Irrigation Low_mean,CON cwd Irrigation High_mean,PTS yld Irrigation Low_mean,CON evt Irrigation High_mean,RCP evt Irrigation Low_mean,YAM cwd Irrigation Low_mean,RCP cwd Irrigation Low_mean,CAS yld Irrigation High_mean,RCP evt Rain-fed High_mean,CAS cwd Irrigation High_mean,RCP cwd Rain-fed High_mean,CAS cwd Rain-fed High_mean,SGC cwd Rain-fed High_mean,SGC evt Rain-fed High_mean,CAS cwd Rain-fed Low_mean,YAM yld Rain-fed High_mean,LCType2,LCType5,LCType6,LCType10,geometry
104,104,0,FJI,87.73683656233494,2615.75,11157.5,2076.75,1894.0,11157.5,911.25,517.75,1957.0,1.0,1.0,689.0,959.25,6600.25,626.25,7443.0,3544.0,502.75,7731.25,3509.75,4444.25,1390.75,870.5,635.25,1.0,1.0,1897.25,1.0,625.5,643.75,1037.0,1.0,875.5,517.75,1.0,8914.5,1392.75,1.0,729.0,1.0,1.0,1044.5,941.25,1.0,1.0,1.0,1833.25,787.0,2074.5,1.0,1816.0,1.0,4444.25,6600.25,1109.25,794.25,7448.0,1.0,701.5,1.0,1816.0,735.75,515.5,1.0,1.0,8914.5,626.0,1.0,1.0,1.0,1.0,1273.5,1.0,7731.25,2.0,,2.0,,"POLYGON ((178.41293500000018 -17.916046999999946, 178.4129350000002 -17.82604699999995, 178.32293500000026 -17.82604699999995, 178.32293500000026 -17.916046999999946, 178.41293500000018 -17.916046999999946))"
105,105,0,FJI,87.78008828925104,2589.0,11237.5,2090.0,1905.0,11237.5,902.25,513.25,1963.75,1.0,1.0,682.5,950.0,6626.5,620.75,7470.0,3567.75,503.25,7785.5,3524.5,4390.75,1333.25,862.5,628.75,1.0,1.0,1902.75,1.0,619.75,638.25,1027.0,1.0,867.25,513.0,1.0,8972.5,1335.5,1.0,720.75,1.0,1.0,1034.5,933.25,1.0,1.0,1.0,1842.75,780.0,2087.5,1.0,1823.0,1.0,4390.75,6626.5,1097.5,787.5,7474.75,1.0,695.25,1.0,1823.0,728.25,510.75,1.0,1.0,8972.5,623.25,1.0,1.0,1.0,1.0,1260.5,1.0,7785.5,4.0,,,,"POLYGON ((178.4129350000002 -17.826046999999953, 178.41293500000018 -17.73604699999995, 178.3229350000002 -17.73604699999995, 178.32293500000026 -17.826046999999953, 178.4129350000002 -17.826046999999953))"
106,106,0,FJI,87.8231270857152,2553.0,11336.75,2103.75,1918.0,11336.75,890.0,506.5,1972.5,1.0,1.0,509.75,937.75,6659.0,613.0,7495.75,3586.75,498.5,7853.75,3532.0,4288.0,981.25,851.0,619.75,1.0,1.0,1902.25,0.75,612.0,630.75,1013.75,1.0,856.25,507.5,1.0,9043.25,982.75,1.0,709.75,0.75,1.0,1021.0,921.75,1.0,1.0,1.0,1852.5,770.25,2101.25,1.0,1831.25,1.0,4288.0,6659.0,1082.0,588.25,7508.0,1.0,686.5,1.0,1831.25,717.5,507.0,1.0,1.0,9043.25,619.0,1.0,1.0,1.0,1.0,1243.0,1.0,7853.75,3.0,,1.0,,"POLYGON ((178.41293500000018 -17.73604699999995, 178.41293500000023 -17.646046999999946, 178.32293500000023 -17.646046999999946, 178.3229350000002 -17.73604699999995, 178.41293500000018 -17.73604699999995))"
107,107,0,FJI,87.86595286832252,2513.0,11376.0,2154.3333333333335,1933.3333333333333,11376.0,886.6666666666666,506.6666666666667,1976.0,1.0,1.0,452.6666666666667,933.3333333333334,6671.0,610.0,7597.333333333333,3594.6666666666665,495.3333333333333,8072.333333333333,3542.3333333333335,4341.333333333333,868.0,848.0,617.0,1.0,1.0,1891.0,0.6666666666666666,609.0,627.6666666666666,1008.6666666666666,1.0,852.3333333333334,505.3333333333333,1.0,9071.333333333334,868.6666666666666,1.0,706.6666666666666,0.6666666666666666,1.0,1016.6666666666666,917.0,1.0,1.0,1.0,1867.6666666666667,766.6666666666666,2151.6666666666665,1.0,1884.6666666666667,1.0,4341.333333333333,6671.0,1077.6666666666667,521.6666666666666,7653.0,1.0,684.3333333333334,1.0,1884.6666666666667,714.6666666666666,505.6666666666667,1.0,1.0,9071.333333333334,613.3333333333334,1.0,1.0,1.0,1.0,1237.0,1.0,8072.333333333333,1.0,,2.0,,"POLYGON ((178.41293500000023 -17.646046999999946, 178.41293500000018 -17.556046999999946, 178.3229350000002 -17.556046999999946, 178.32293500000023 -17.646046999999946, 178.41293500000023 -17.646046999999946))"
108,108,0,FJI,87.60580464007876,2708.3333333333335,11076.0,2202.6666666666665,1955.0,11076.0,932.0,535.6666666666666,1965.0,1.0,1.0,698.6666666666666,971.3333333333334,6776.0,628.0,7166.333333333333,3526.6666666666665,510.6666666666667,7544.0,3489.3333333333335,4242.333333333333,1318.3333333333333,900.0,640.3333333333334,1.0,1.0,1891.3333333333333,1.0,629.3333333333334,642.6666666666666,1039.0,1.0,906.3333333333334,535.3333333333334,1.0,8911.666666666666,1320.3333333333333,1.0,772.0,1.0,1.0,1078.6666666666667,947.6666666666666,1.0,1.0,1.0,1887.3333333333333,808.6666666666666,2200.3333333333335,1.0,1973.0,1.0,4242.333333333333,6776.0,1160.3333333333333,812.0,7375.333333333333,1.0,712.0,1.0,1972.6666666666667,780.3333333333334,542.6666666666666,1.0,1.0,8911.666666666666,633.3333333333334,1.0,3.6666666666666665,1.0,1.0,1297.0,1.0,7544.0,,,,3.0,"POLYGON ((178.50293500000024 -18.186046999999952, 178.50293500000024 -18.096046999999942, 178.4129350000002 -18.096046999999942, 178.41293500000023 -18.186046999999952, 178.50293500000024 -18.186046999999952))"
109,109,0,FJI,87.64969465328126,2704.1666666666665,11114.0,2202.1666666666665,1954.5,11114.0,927.6666666666666,533.6666666666666,1967.0,1.0,1.0,574.6666666666666,967.0,6771.833333333333,625.5,7168.0,3538.1666666666665,510.1666666666667,7543.0,3501.0,4210.333333333333,1113.1666666666667,896.3333333333334,637.1666666666666,1.0,1.0,1893.1666666666667,0.8333333333333334,626.6666666666666,640.0,1034.3333333333333,1.0,902.5,533.1666666666666,1.0,8934.166666666666,1114.8333333333333,1.0,767.8333333333334,0.8333333333333334,1.0,1073.8333333333333,943.5,1.0,1.0,1.0,1887.3333333333333,805.3333333333334,2199.8333333333335,1.0,1968.0,1.0,4210.333333333333,6771.833333333333,1154.6666666666667,666.6666666666666,7363.666666666667,1.0,709.1666666666666,1.0,1967.8333333333333,776.6666666666666,540.6666666666666,1.0,1.0,8934.166666666666,630.3333333333334,1.0,2.8333333333333335,1.0,1.0,1291.1666666666667,1.0,7543.0,1.0,,1.0,4.0,"POLYGON ((178.50293500000024 -18.096046999999952, 178.50293500000024 -18.006046999999942, 178.41293500000023 -18.006046999999942, 178.4129350000002 -18.096046999999952, 178.50293500000024 -18.096046999999952))"
110,110,0,FJI,87.69337198897965,2680.1111111111113,11121.0,2093.777777777778,1905.4444444444443,11121.0,915.0,526.7777777777778,1958.111111111111,1.0,1.0,606.1111111111111,962.8888888888889,6644.444444444444,626.2222222222222,7243.333333333333,3536.777777777778,506.6666666666667,7504.666666666667,3500.6666666666665,4295.777777777777,1244.2222222222222,882.1111111111111,628.0,1.0,1.0,1894.2222222222222,0.8888888888888888,622.8888888888889,642.2222222222222,1030.6666666666667,1.0,887.6666666666666,526.1111111111111,1.0,8901.777777777777,1245.888888888889,1.0,753.3333333333334,0.8888888888888888,1.0,1057.7777777777778,941.3333333333334,1.0,1.0,1.0,1841.7777777777778,795.4444444444445,2091.5555555555557,1.0,1840.3333333333333,1.0,4295.777777777777,6644.444444444444,1136.0,706.2222222222222,7305.888888888889,1.0,700.8888888888889,1.0,1840.3333333333333,760.3333333333334,528.7777777777778,1.0,1.0,8901.777777777777,631.5555555555555,1.0,1.3333333333333333,1.0,1.0,1282.5555555555557,1.0,7504.666666666667,3.0,,5.0,1.0,"POLYGON ((178.50293500000024 -18.00604699999995, 178.50293500000024 -17.916046999999946, 178.41293500000023 -17.916046999999946, 178.41293500000023 -18.00604699999995, 178.50293500000024 -18.00604699999995))"
111,111,0,FJI,87.73683656240283,2655.5,11122.5,2070.8333333333335,1889.5,11122.5,911.1666666666666,524.3333333333334,1953.3333333333333,1.0,1.0,684.1666666666666,962.1666666666666,6586.0,627.3333333333334,7333.666666666667,3534.3333333333335,506.5,7571.166666666667,3499.5,4391.833333333333,1408.8333333333333,878.0,624.8333333333334,1.0,1.0,1894.1666666666667,1.0,622.0,644.5,1029.5,1.0,881.3333333333334,523.6666666666666,1.0,8888.833333333334,1410.5,1.0,747.8333333333334,1.0,1.0,1051.8333333333333,941.6666666666666,1.0,1.0,1.0,1828.5,792.0,2068.5,1.0,1812.3333333333333,1.0,4391.833333333333,6586.0,1129.6666666666667,799.0,7337.833333333333,1.0,699.6666666666666,1.0,1812.3333333333333,754.3333333333334,522.1666666666666,1.0,1.0,8888.833333333334,629.0,1.0,1.0,1.0,1.0,1279.8333333333333,1.0,7571.166666666667,3.0,,3.0,,"POLYGON ((178.50293500000024 -17.916046999999946, 178.50293500000024 -17.82604699999995, 178.41293500000026 -17.82604699999995, 178.41293500000023 -17.916046999999946, 178.50293500000024 -17.916046999999946))"
112,112,0,FJI,87.78008828926075,2637.6666666666665,11188.166666666666,2068.1666666666665,1895.0,11188.166666666666,903.5,520.5,1958.6666666666667,1.0,1.0,678.8333333333334,954.1666666666666,6607.166666666667,622.6666666666666,7336.0,3553.8333333333335,506.0,7590.5,3516.5,4350.166666666667,1374.0,870.8333333333334,619.5,1.0,1.0,1899.0,1.0,617.0,639.5,1020.5,1.0,874.5,520.0,1.0,8936.666666666666,1375.8333333333333,1.0,740.6666666666666,1.0,1.0,1043.5,934.3333333333334,1.0,1.0,1.0,1833.8333333333333,785.8333333333334,2065.8333333333335,1.0,1801.6666666666667,1.0,4350.166666666667,6607.166666666667,1119.6666666666667,793.3333333333334,7341.0,1.0,694.5,1.0,1801.8333333333333,747.5,516.3333333333334,1.0,1.0,8936.666666666666,623.5,1.0,1.0,1.0,1.0,1268.5,1.0,7590.5,4.0,,2.0,,"POLYGON ((178.50293500000024 -17.826046999999953, 178.5029350000002 -17.73604699999995, 178.41293500000023 -17.73604699999995, 178.41293500000026 -17.826046999999953, 178.50293500000024 -17.826046999999953))"
113,113,0,FJI,87.82312708573463,2609.3333333333335,11316.666666666666,2052.0,1904.3333333333333,11316.666666666666,885.5,509.6666666666667,1970.3333333333333,1.0,1.0,556.5,936.6666666666666,6651.166666666667,612.0,7275.5,3585.6666666666665,501.0,7526.166666666667,3533.5,4189.333333333333,1096.1666666666667,853.3333333333334,606.5,1.0,1.0,1907.5,0.8333333333333334,606.0,628.6666666666666,1002.1666666666666,1.0,859.3333333333334,511.5,1.0,9027.833333333334,1098.0,1.0,724.8333333333334,0.8333333333333334,1.0,1023.6666666666666,918.0,1.0,1.0,1.0,1839.1666666666667,771.8333333333334,2049.3333333333335,1.0,1772.0,1.0,4189.333333333333,6651.166666666667,1096.5,652.8333333333334,7280.333333333333,1.0,681.0,1.0,1772.1666666666667,731.5,507.3333333333333,1.0,1.0,9027.833333333334,616.8333333333334,1.0,1.0,1.0,1.0,1243.8333333333333,1.0,7526.166666666667,4.0,,1.0,1.0,"POLYGON ((178.5029350000002 -17.73604699999995, 178.50293500000026 -17.646046999999946, 178.41293500000023 -17.646046999999946, 178.41293500000023 -17.73604699999995, 178.5029350000002 -17.73604699999995))"
114,114,0,FJI,87.86595286835166,2592.0,11375.333333333334,2051.6666666666665,1910.3333333333333,11375.333333333334,877.3333333333334,503.6666666666667,1975.6666666666667,1.0,1.0,441.3333333333333,928.6666666666666,6671.0,607.0,7260.666666666667,3596.0,499.0,7513.666666666667,3532.0,4100.333333333333,856.6666666666666,845.3333333333334,600.3333333333334,1.0,1.0,1910.0,0.6666666666666666,601.0,623.6666666666666,993.6666666666666,1.0,852.3333333333334,507.6666666666667,1.0,9069.333333333334,858.3333333333334,1.0,717.6666666666666,0.6666666666666666,1.0,1014.3333333333334,910.3333333333334,1.0,1.0,1.0,1842.0,765.3333333333334,2048.6666666666665,1.0,1768.3333333333333,1.0,4100.333333333333,6671.0,1086.0,519.6666666666666,7265.333333333333,1.0,675.0,1.0,1768.3333333333333,724.3333333333334,505.0,1.0,1.0,9069.333333333334,613.6666666666666,1.0,1.0,1.0,1.0,1232.3333333333333,1.0,7513.666666666667,2.0,,,1.0,"POLYGON ((178.50293500000026 -17.646046999999946, 178.50293500000024 -17.556046999999946, 178.41293500000026 -17.556046999999946, 178.41293500000023 -17.646046999999946, 178.50293500000026 -17.646046999999946))"
115,115,0,FJI,87.6496946532231,2527.3333333333335,11031.0,2679.6666666666665,2141.0,11031.0,983.0,555.3333333333334,1985.0,1.0,1.0,241.0,1021.3333333333334,7250.0,652.6666666666666,7951.333333333333,3511.6666666666665,513.0,9064.666666666666,3475.0,4613.666666666667,377.3333333333333,977.0,653.6666666666666,1.0,1.0,1878.6666666666667,0.3333333333333333,649.6666666666666,665.6666666666666,1063.3333333333333,1.0,927.0,554.3333333333334,1.0,9044.333333333334,378.0,1.0,864.0,0.3333333333333333,1.0,1125.3333333333333,997.6666666666666,1.0,1.0,1.0,2067.6666666666665,838.0,2677.0,1.0,2532.0,1.0,4613.666666666667,7250.0,1275.0,283.6666666666667,8590.0,1.0,747.0,1.0,2531.6666666666665,878.6666666666666,561.3333333333334,1.0,1.0,9044.333333333334,623.6666666666666,1.0,4.666666666666667,1.0,1.0,1373.3333333333333,1.0,9064.666666666666,,,1.0,2.0,"POLYGON ((178.59293500000015 -18.096046999999952, 178.59293500000024 -18.006046999999942, 178.50293500000024 -18.006046999999942, 178.50293500000026 -18.096046999999952, 178.59293500000015 -18.096046999999952))"
116,116,0,FJI,87.69337198893116,2615.5,11056.25,2361.25,2011.75,11056.25,943.25,544.25,1967.75,1.0,1.0,334.0,990.75,6935.25,638.75,7570.0,3517.25,514.75,8206.0,3481.25,4450.25,711.75,930.25,626.25,1.0,1.0,1885.5,0.5,629.5,653.0,1034.5,1.0,907.0,543.25,1.0,8959.0,712.5,1.0,821.0,0.5,1.0,1092.0,966.25,1.0,1.0,1.0,1944.25,817.25,2358.5,1.0,2157.75,1.0,4450.25,6935.25,1217.0,400.75,7893.75,1.0,718.25,1.0,2157.75,830.75,546.75,1.0,1.0,8959.0,624.25,1.0,1.75,1.0,1.0,1327.5,1.0,8206.0,1.0,,2.0,1.0,"POLYGON ((178.59293500000024 -18.00604699999995, 178.5929350000002 -17.916046999999946, 178.50293500000024 -17.916046999999946, 178.50293500000024 -18.00604699999995, 178.59293500000024 -18.00604699999995))"
117,117,0,FJI,87.73683656234465,2699.0,11061.5,2081.0,1886.0,11061.5,908.0,535.5,1947.0,1.0,1.0,672.0,963.0,6561.0,626.5,7273.5,3515.5,517.0,7480.5,3481.0,4350.0,1436.0,888.0,601.5,1.0,1.0,1888.0,1.0,611.5,642.5,1007.5,1.0,889.5,534.5,1.0,8845.0,1437.5,1.0,781.5,1.0,1.0,1063.0,937.5,1.0,1.0,1.0,1824.5,799.0,2078.5,1.0,1830.5,1.0,4350.0,6561.0,1164.5,806.0,7277.5,1.0,693.5,1.0,1830.5,786.5,534.0,1.0,1.0,8845.0,626.5,1.0,1.0,1.0,1.0,1285.5,1.0,7480.5,,,2.0,,"POLYGON ((178.5929350000002 -17.916046999999946, 178.59293500000024 -17.82604699999995, 178.5029350000003 -17.82604699999995, 178.50293500000024 -17.916046999999946, 178.5929350000002 -17.916046999999946))"
118,118,0,FJI,87.78008828924133,2687.0,11139.5,2052.0,1886.5,11139.5,897.5,530.5,1954.0,1.0,1.0,665.0,953.0,6587.0,620.5,7192.5,3539.0,512.0,7384.5,3505.0,4272.0,1399.0,878.0,594.5,1.0,1.0,1894.5,1.0,605.0,636.0,996.5,1.0,880.5,529.5,1.0,8902.0,1401.0,1.0,772.0,1.0,1.0,1051.5,927.5,1.0,1.0,1.0,1826.0,791.0,2050.0,1.0,1788.5,1.0,4272.0,6587.0,1151.0,798.5,7198.0,1.0,686.5,1.0,1788.5,777.0,523.0,1.0,1.0,8902.0,618.0,1.0,1.0,1.0,1.0,1271.0,1.0,7384.5,,,2.0,,"POLYGON ((178.59293500000024 -17.826046999999953, 178.5929350000002 -17.73604699999995, 178.50293500000026 -17.73604699999995, 178.5029350000003 -17.826046999999953, 178.59293500000024 -17.826046999999953))"
119,119,0,FJI,87.8231270857249,2664.5,11219.5,2045.5,1893.0,11219.5,886.0,524.5,1961.0,1.0,1.0,657.0,941.0,6614.5,613.5,7168.0,3563.5,509.5,7364.0,3530.0,4265.5,1366.5,866.5,586.5,1.0,1.0,1901.5,1.0,598.0,628.5,984.5,1.0,870.5,523.5,1.0,8959.5,1368.5,1.0,761.0,1.0,1.0,1038.0,916.0,1.0,1.0,1.0,1832.5,782.0,2043.5,1.0,1771.5,1.0,4265.5,6614.5,1135.5,789.0,7174.0,1.0,678.0,1.0,1771.5,766.0,511.5,1.0,1.0,8959.5,611.5,1.0,1.0,1.0,1.0,1254.5,1.0,7364.0,,,1.0,1.0,"POLYGON ((178.5929350000002 -17.73604699999995, 178.59293500000024 -17.646046999999946, 178.50293500000026 -17.646046999999946, 178.50293500000026 -17.73604699999995, 178.5929350000002 -17.73604699999995))"
120,120,0,FJI,87.64969465326188,2487.0,11034.0,2680.0,2178.0,11034.0,985.0,556.0,1996.0,1.0,1.0,0.0,1023.0,7552.0,654.0,7938.0,3512.0,514.0,9066.0,3476.0,4605.0,0.0,980.0,655.0,1.0,1.0,1890.0,0.0,651.0,667.0,1065.0,1.0,929.0,555.0,1.0,9144.0,0.0,1.0,866.0,0.0,1.0,1127.0,1000.0,1.0,1.0,1.0,2104.0,839.0,2677.0,1.0,2531.0,1.0,4605.0,7552.0,1277.0,0.0,8680.0,1.0,749.0,1.0,2531.0,880.0,562.0,1.0,1.0,9144.0,612.0,1.0,1.0,1.0,1.0,1376.0,1.0,9066.0,,,1.0,,"POLYGON ((178.68293500000024 -18.096046999999952, 178.68293500000024 -18.006046999999942, 178.59293500000024 -18.006046999999942, 178.59293500000024 -18.096046999999952, 178.68293500000024 -18.096046999999952))"
121,121,0,FJI,87.81660082443645,2753.0,11221.0,1941.0,1868.5,11221.0,885.0,525.0,1961.0,1.0,1.0,656.5,943.0,6615.0,614.5,6906.0,3566.0,509.0,7000.0,3531.5,4113.5,1369.0,866.5,585.5,1.0,1.0,1903.0,1.0,598.5,630.0,988.0,1.0,872.5,524.0,1.0,8957.5,1370.5,1.0,762.0,1.0,1.0,1038.0,921.0,1.0,1.0,1.0,1808.5,782.0,1939.0,1.0,1650.5,1.0,4113.5,6615.0,1136.0,789.0,6911.0,1.0,676.5,1.0,1650.5,767.5,523.5,1.0,1.0,8957.5,625.0,1.0,1.0,1.0,1.0,1256.5,1.0,7000.0,,,1.0,1.0,"POLYGON ((178.82666400000002 -17.749722999999957, 178.8266640000001 -17.65972299999996, 178.7366640000001 -17.65972299999996, 178.7366640000001 -17.749722999999957, 178.82666400000002 -17.749722999999957))"
122,122,0,FJI,87.09995696508278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((179.818333 -19.19361099999998, 179.818333 -19.10361099999997, 179.728333 -19.10361099999997, 179.728333 -19.19361099999998, 179.818333 -19.19361099999998))"
123,123,0,FJI,87.36885123692011,2871.0,11204.0,0.0,0.0,11204.0,0.0,0.0,2921.0,1.0,0.0,0.0,1454.0,9820.0,920.0,8917.0,0.0,0.0,9222.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,902.0,932.0,1593.0,1.0,0.0,0.0,0.0,9929.0,0.0,1.0,1306.0,0.0,0.0,0.0,0.0,0.0,7.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9820.0,1747.0,0.0,9405.0,75.0,0.0,0.0,0.0,0.0,761.0,0.0,1.0,9929.0,892.0,1.0,1.0,1.0,2.0,2030.0,0.0,9222.0,,,,1.0,"POLYGON ((179.91754500000008 -18.664620999999954, 179.91754500000005 -18.574620999999954, 179.82754500000001 -18.574620999999954, 179.82754500000013 -18.664620999999954, 179.91754500000008 -18.664620999999954))"
124,124,0,FJI,87.68244206068292,2512.5,11514.0,1387.5,1137.5,11514.0,474.0,268.5,2503.0,1.0,0.5,0.0,1202.0,9165.5,771.0,8665.5,1797.0,246.0,9473.0,1753.5,2257.0,0.0,1108.5,321.0,0.5,0.5,947.5,0.0,746.5,781.5,1318.5,1.0,445.0,268.5,0.5,9941.0,0.0,1.0,1045.0,0.0,0.5,539.5,471.0,0.5,5.0,118.5,1091.5,399.0,1385.0,0.5,1294.5,0.5,2257.0,9177.0,1433.0,0.0,9306.0,68.5,363.5,0.5,1294.5,425.0,633.0,0.5,1.0,9941.0,747.5,3.5,1.0,11.0,31.5,1641.5,0.5,9456.0,,,1.0,1.0,"POLYGON ((179.32500100100003 -18.028610000999976, 179.3250010010001 -17.93861000099998, 179.23500100100011 -17.93861000099998, 179.23500100100006 -18.028610000999976, 179.32500100100003 -18.028610000999976))"
125,125,0,FJI,87.98194356514294,2783.0,11022.0,0.0,0.0,11022.0,0.0,0.0,2870.0,1.0,0.0,0.0,1431.0,9593.0,907.0,8528.0,0.0,0.0,9050.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,873.0,912.0,1572.0,1.0,0.0,0.0,0.0,9807.0,0.0,7.0,1285.0,0.0,0.0,0.0,0.0,0.0,25.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9660.0,1668.0,0.0,9251.0,181.0,0.0,0.0,0.0,0.0,762.0,0.0,1.0,9807.0,888.0,29.0,1.0,40.0,74.0,1982.0,0.0,9001.0,,,,1.0,"POLYGON ((179.43666400000023 -17.400001999999976, 179.4366640000002 -17.31000199999997, 179.34666400000023 -17.31000199999997, 179.34666400000023 -17.400001999999976, 179.43666400000023 -17.400001999999976))"
126,126,0,FJI,88.02397325971022,2783.0,11022.0,0.0,0.0,11022.0,0.0,0.0,2870.0,1.0,0.0,0.0,1431.0,9593.0,907.0,8528.0,0.0,0.0,9050.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,873.0,912.0,1572.0,1.0,0.0,0.0,0.0,9807.0,0.0,7.0,1285.0,0.0,0.0,0.0,0.0,0.0,25.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9660.0,1668.0,0.0,9251.0,181.0,0.0,0.0,0.0,0.0,762.0,0.0,1.0,9807.0,888.0,29.0,1.0,40.0,74.0,1982.0,0.0,9001.0,,,,1.0,"POLYGON ((179.4366640000002 -17.310001999999976, 179.43666400000023 -17.220001999999965, 179.34666400000026 -17.220001999999965, 179.34666400000023 -17.310001999999976, 179.4366640000002 -17.310001999999976))"
127,127,0,FJI,88.16113198893719,2631.0,11285.0,2507.0,2008.0,11285.0,1023.0,557.0,1960.0,1.0,1.0,728.0,998.0,6689.0,667.0,8379.0,3590.0,550.0,9262.0,3558.0,4704.0,1151.0,915.0,701.0,1.0,1.0,1897.0,1.0,658.0,685.0,1110.0,1.0,937.0,557.0,1.0,9050.0,1152.0,1.0,799.0,1.0,1.0,1123.0,966.0,1.0,1.0,1.0,1947.0,836.0,2504.0,1.0,2281.0,1.0,4704.0,6689.0,1221.0,810.0,8438.0,1.0,795.0,1.0,2281.0,832.0,541.0,1.0,1.0,9050.0,647.0,1.0,1.0,1.0,1.0,1360.0,1.0,9262.0,,,1.0,,"POLYGON ((179.9767030000001 -17.013055999999892, 179.97670300000007 -16.923055999999892, 179.8867030000001 -16.923055999999892, 179.88670300000013 -17.013055999999892, 179.9767030000001 -17.013055999999892))"
128,128,0,FJI,88.24163116148488,2739.0,11070.0,2450.0,1967.0,11070.0,1076.0,572.0,1934.0,1.0,1.0,0.0,1027.0,6521.0,674.0,7832.0,3509.0,523.0,8926.0,3478.0,4504.0,0.0,1004.0,733.0,1.0,1.0,1841.0,0.0,666.0,689.0,1114.0,1.0,964.0,573.0,1.0,8870.0,0.0,1.0,872.0,0.0,1.0,1164.0,1031.0,1.0,1.0,30.0,1910.0,867.0,2447.0,1.0,2249.0,1.0,4504.0,6521.0,1282.0,0.0,8221.0,1.0,842.0,1.0,2249.0,907.0,559.0,1.0,1.0,8870.0,662.0,1.0,5.0,1.0,1.0,1414.0,1.0,8926.0,,,1.0,,"POLYGON ((178.56555500000005 -16.836387999999886, 178.56555500000005 -16.74638799999989, 178.4755550000001 -16.74638799999989, 178.4755550000001 -16.836387999999886, 178.56555500000005 -16.836387999999886))"
129,129,0,FJI,88.20072537460177,2694.0,10978.0,2566.0,1984.0,10978.0,1083.0,576.0,1926.0,1.0,1.0,0.0,1033.0,6683.0,679.0,7869.0,3481.0,526.0,9008.0,3449.0,4506.0,0.0,1007.0,737.0,1.0,1.0,1833.0,0.0,672.0,694.0,1120.0,1.0,969.0,578.0,1.0,8868.0,0.0,1.0,877.0,0.0,1.0,1172.0,1035.0,1.0,1.0,35.0,1925.0,873.0,2563.0,1.0,2397.0,1.0,4506.0,6683.0,1283.0,0.0,8350.0,1.0,845.0,1.0,2398.0,910.0,564.0,1.0,1.0,8868.0,662.0,1.0,9.0,1.0,1.0,1422.0,1.0,9008.0,,,,1.0,"POLYGON ((178.65555500000002 -16.926387999999893, 178.65555500000008 -16.836387999999886, 178.5655550000001 -16.836387999999886, 178.56555500000013 -16.926387999999893, 178.65555500000002 -16.926387999999893))"
